30UYV;EPSG:32630;WGS 84 / UTM zone 30N;-0.231485194973 49.6196101137 1.20098061869 48.5883487806
30VUH;EPSG:32630;WGS 84 / UTM zone 30N;-6.27553460944 56.8008172139 -4.4406986861 55.8488879773
30VUJ;EPSG:32630;WGS 84 / UTM zone 30N;-6.35617010997 57.6978050513 -4.47490572878 56.747227581
30VUK;EPSG:32630;WGS 84 / UTM zone 30N;-6.4417348929 58.5945886921 -4.5111560373 57.6454226841
30VUL;EPSG:32630;WGS 84 / UTM zone 30N;-6.53260204056 59.4906255995 -4.54959862776 58.5429352468
30VUP;EPSG:32630;WGS 84 / UTM zone 30N;-6.84256570973 62.1785001064 -4.68031232082 61.2356936263
30VUQ;EPSG:32630;WGS 84 / UTM zone 30N;-6.96037637927 63.0741756779 -4.72982317085 62.1331752511
30VVH;EPSG:32630;WGS 84 / UTM zone 30N;-4.63956168666 56.8330466797 -2.84408328015 55.8572223708
30VVJ;EPSG:32630;WGS 84 / UTM zone 30N;-4.67999206859 57.731157476 -2.84037969371 56.7558483188
30VVK;EPSG:32630;WGS 84 / UTM zone 30N;-4.72289944776 58.6291209127 -2.8364547606 57.6543437429
30VVL;EPSG:32630;WGS 84 / UTM zone 30N;-4.76847208051 59.5263987526 -2.8322923208 58.5521716217
30VWH;EPSG:32630;WGS 84 / UTM zone 30N;-3.00032785736 56.8438118172 -1.2467141358 55.8448305262
30VWJ;EPSG:32630;WGS 84 / UTM zone 30N;-3.00033594666 57.7422981523 -1.20509396412 56.743030775
30VWK;EPSG:32630;WGS 84 / UTM zone 30N;-3.00034453192 58.6406561858 -1.16098839505 57.6410797263
30VWL;EPSG:32630;WGS 84 / UTM zone 30N;-3.0003536509 59.538349128 -1.11421626128 58.5384388457
30VWM;EPSG:32630;WGS 84 / UTM zone 30N;-3.00036336317 60.4364567676 -1.06448673319 59.4361853591
30VWN;EPSG:32630;WGS 84 / UTM zone 30N;-3.00037371821 61.334442483 -1.01156383018 60.3337804331
30VXM;EPSG:32630;WGS 84 / UTM zone 30N;-1.18371877347 60.4240782794 0.695705058196 59.3981984481
30VXN;EPSG:32630;WGS 84 / UTM zone 30N;-1.13199496775 61.3216015335 0.796545293785 60.2944060652
31SBC;EPSG:32631;WGS 84 / UTM zone 31N;-0.454502964079 38.7978946473 0.838247804927 37.8395954939
31SBD;EPSG:32631;WGS 84 / UTM zone 31N;-0.498976899494 39.6975094676 0.811348073454 38.7403699566
31SCC;EPSG:32631;WGS 84 / UTM zone 31N;0.696069157212 38.826272624 1.97466344089 37.8549776624
31SCD;EPSG:32631;WGS 84 / UTM zone 31N;0.666367169446 39.7268059526 1.96189511462 38.7562543585
31SDD;EPSG:32631;WGS 84 / UTM zone 31N;1.83237527247 39.7443952014 3.11233556207 38.7608104753
31SED;EPSG:32631;WGS 84 / UTM zone 31N;2.99976654562 39.7502679266 4.26340321919 38.7540360478
31TBE;EPSG:32631;WGS 84 / UTM zone 31N;-0.54546370146 40.5964014685 0.783235343461 39.6404485626
31TBF;EPSG:32631;WGS 84 / UTM zone 31N;-0.594124551832 41.4956464353 0.753813881607 40.5409099944
31TBG;EPSG:32631;WGS 84 / UTM zone 31N;-0.645045766231 42.3947013937 0.723033432674 41.4412121665
31TCE;EPSG:32631;WGS 84 / UTM zone 31N;0.635319212982 40.6266397268 1.94855064245 39.6568474863
31TCF;EPSG:32631;WGS 84 / UTM zone 31N;0.602817380789 41.526852301 1.93458452433 40.5578370988
31TCG;EPSG:32631;WGS 84 / UTM zone 31N;0.568803732813 42.4269016871 1.91997283983 41.4586816132
31TCH;EPSG:32631;WGS 84 / UTM zone 31N;0.533217951232 43.3262463354 1.90469075284 42.3588399173
31TCJ;EPSG:32631;WGS 84 / UTM zone 31N;0.495928592915 44.2259641543 1.8886830142 43.2593919101
31TCK;EPSG:32631;WGS 84 / UTM zone 31N;0.456860517008 45.1255135616 1.8719187041 44.1597966333
31TCL;EPSG:32631;WGS 84 / UTM zone 31N;0.415934879615 46.0243533958 1.85436546453 45.0595135996
31TCM;EPSG:32631;WGS 84 / UTM zone 31N;0.372989807622 46.923561008 1.83595551698 45.959622532
31TCN;EPSG:32631;WGS 84 / UTM zone 31N;0.327926759477 47.8225951268 1.81664846692 46.8595830834
31TDE;EPSG:32631;WGS 84 / UTM zone 31N;1.8168273934 40.6447948038 3.11377991453 39.661551227
31TDF;EPSG:32631;WGS 84 / UTM zone 31N;1.80055089837 41.5455887676 3.11529156453 40.5626923868
31TDG;EPSG:32631;WGS 84 / UTM zone 31N;1.78351668502 42.4462357017 3.11687310317 41.4636925165
31TDH;EPSG:32631;WGS 84 / UTM zone 31N;1.76569444983 43.3461946848 3.11852722087 42.3640106559
31TDJ;EPSG:32631;WGS 84 / UTM zone 31N;1.7470182543 44.246545441 3.12025990026 43.2647271634
31TDK;EPSG:32631;WGS 84 / UTM zone 31N;1.72745034167 45.1467471874 3.12207449094 44.1653012744
31TDL;EPSG:32631;WGS 84 / UTM zone 31N;1.70695108473 46.0462596085 3.12397449851 45.0651927061
31TDM;EPSG:32631;WGS 84 / UTM zone 31N;1.6854392471 46.9461622206 3.12596726308 45.9654817262
31TDN;EPSG:32631;WGS 84 / UTM zone 31N;1.66286529045 47.8459148268 3.12805716115 46.8656282473
31TEE;EPSG:32631;WGS 84 / UTM zone 31N;2.99976343611 40.6508565153 4.27964207863 39.6545573065
31TEG;EPSG:32631;WGS 84 / UTM zone 31N;2.99975677398 42.4526911987 4.31441811934 41.4562418971
31TEH;EPSG:32631;WGS 84 / UTM zone 31N;2.99975320947 43.3528553919 4.3330146088 42.3563223896
31TEJ;EPSG:32631;WGS 84 / UTM zone 31N;2.99974947412 44.2534175806 4.35249403248 43.2567942937
31TEK;EPSG:32631;WGS 84 / UTM zone 31N;2.99974556036 45.1538372504 4.37289400045 44.1571165569
31TEL;EPSG:32631;WGS 84 / UTM zone 31N;2.99974146026 46.0535743695 4.39425387098 45.0567485926
31TEM;EPSG:32631;WGS 84 / UTM zone 31N;2.99973715756 46.9537091787 4.4166561016 45.9567698586
31TEN;EPSG:32631;WGS 84 / UTM zone 31N;2.99973264234 47.853701842 4.4401498244 46.8566398814
31TFE;EPSG:32631;WGS 84 / UTM zone 31N;4.18269962266 40.6447996495 5.44475782214 39.63587147
31TFH;EPSG:32631;WGS 84 / UTM zone 31N;4.23381213776 43.3462000094 5.54663057229 42.3357822388
31TFJ;EPSG:32631;WGS 84 / UTM zone 31N;4.25248087222 44.2465509345 5.58380827957 43.2356009597
31TFK;EPSG:32631;WGS 84 / UTM zone 31N;4.27204096776 45.1467528551 5.62274120914 44.1352507247
31TFL;EPSG:32631;WGS 84 / UTM zone 31N;4.29253203583 46.0462654558 5.66350420776 45.0341901398
31TFM;EPSG:32631;WGS 84 / UTM zone 31N;4.31403528037 46.9461682535 5.70625433303 45.9334965044
31TFN;EPSG:32631;WGS 84 / UTM zone 31N;4.33660021996 47.8459210516 5.75108499861 46.8326283188
31TGH;EPSG:32631;WGS 84 / UTM zone 31N;5.46628914112 43.3262569713 6.75785844533 42.3024516151
31TGJ;EPSG:32631;WGS 84 / UTM zone 31N;5.50357106719 44.2259751276 6.81263165948 43.2012113549
31TGK;EPSG:32631;WGS 84 / UTM zone 31N;5.54263135723 45.1255248825 6.86998676645 44.0997709177
31TGL;EPSG:32631;WGS 84 / UTM zone 31N;5.58354883959 46.0243650752 6.93003339108 44.997587612
31TGM;EPSG:32631;WGS 84 / UTM zone 31N;5.62648535527 46.9235730578 6.99300216659 45.8957352515
31TGN;EPSG:32631;WGS 84 / UTM zone 31N;5.67153942639 47.8226075595 7.05902986511 46.7936706877
31UCP;EPSG:32631;WGS 84 / UTM zone 31N;0.280641504785 48.720914869 1.79640170224 47.7588553721
31UCQ;EPSG:32631;WGS 84 / UTM zone 31N;0.230932063 49.6195968745 1.7751310378 48.6585189159
31UCR;EPSG:32631;WGS 84 / UTM zone 31N;0.178667516431 50.518100038 1.75278304385 49.5580339519
31UCS;EPSG:32631;WGS 84 / UTM zone 31N;0.123708231712 51.415883589 1.7293008918 50.4568611701
31UCT;EPSG:32631;WGS 84 / UTM zone 31N;0.0657982282429 52.3140232377 1.70457846468 51.3560798434
31UCU;EPSG:32631;WGS 84 / UTM zone 31N;0.00476092508204 53.2119778261 1.67854406502 52.2551507483
31UCV;EPSG:32631;WGS 84 / UTM zone 31N;-0.0595936833555 54.1092064476 1.65112077079 53.1535350929
31UDP;EPSG:32631;WGS 84 / UTM zone 31N;1.63917680225 48.744977688 3.13024880984 47.765092664
31UDQ;EPSG:32631;WGS 84 / UTM zone 31N;1.61427236819 49.644430073 3.13255132712 48.6649551514
31UDR;EPSG:32631;WGS 84 / UTM zone 31N;1.58808613664 50.5437323314 3.13497050262 49.5646762974
31UDS;EPSG:32631;WGS 84 / UTM zone 31N;1.5605478501 51.4423452524 3.13751249476 50.4637171673
31UDT;EPSG:32631;WGS 84 / UTM zone 31N;1.5315289026 52.3413478024 3.14018879864 51.3631578426
31UDU;EPSG:32631;WGS 84 / UTM zone 31N;1.50094041211 53.2402008146 3.14300718474 52.2624595782
31UEP;EPSG:32631;WGS 84 / UTM zone 31N;2.99972790411 48.753013004 4.46478686693 47.7558186453
31UEQ;EPSG:32631;WGS 84 / UTM zone 31N;2.99972292255 49.652722814 4.49066964051 48.6553853483
31UER;EPSG:32631;WGS 84 / UTM zone 31N;2.99971768449 50.5522921101 4.51786312754 49.5548000568
31UES;EPSG:32631;WGS 84 / UTM zone 31N;2.99971217585 51.4511822053 4.54643644145 50.4535232784
31UET;EPSG:32631;WGS 84 / UTM zone 31N;2.99970637088 52.3504731569 4.5765186642 51.3526338928
31UEU;EPSG:32631;WGS 84 / UTM zone 31N;2.99970025178 53.2496264673 4.60819698842 52.2515924439
31UFP;EPSG:32631;WGS 84 / UTM zone 31N;4.36027924628 48.7449841112 5.79809471529 47.7310444773
31UFQ;EPSG:32631;WGS 84 / UTM zone 31N;4.38517373317 49.644436702 5.84747845193 48.6298215752
31UFR;EPSG:32631;WGS 84 / UTM zone 31N;4.41134950604 50.5437391738 5.89935968844 49.528418294
31UFS;EPSG:32631;WGS 84 / UTM zone 31N;4.4388767944 51.4423523164 5.95386971313 50.4262936601
31UFT;EPSG:32631;WGS 84 / UTM zone 31N;4.46788415295 52.3413550968 6.01125412258 51.3245233543
31UFU;EPSG:32631;WGS 84 / UTM zone 31N;4.49846042833 53.240208349 6.07167848703 52.2225660331
31UFV;EPSG:32631;WGS 84 / UTM zone 31N;4.53070125636 54.1383733178 6.13532036919 53.1198806214
31UGP;EPSG:32631;WGS 84 / UTM zone 31N;5.71881526279 48.7209276977 7.12826065615 47.6908510653
31UGQ;EPSG:32631;WGS 84 / UTM zone 31N;5.76851480503 49.6196101137 7.20098061869 48.5883487806
31UGR;EPSG:32631;WGS 84 / UTM zone 31N;5.820768945 50.518113703 7.27737038181 49.4856202918
31UGS;EPSG:32631;WGS 84 / UTM zone 31N;5.87571728859 51.4158976959 7.35762189843 50.3821222504
31UGT;EPSG:32631;WGS 84 / UTM zone 31N;5.9336157658 52.3140378043 7.44209518458 51.2789251823
31UGU;EPSG:32631;WGS 84 / UTM zone 31N;5.99464092284 53.2119928714 7.53103217081 52.1754847187
31UGV;EPSG:32631;WGS 84 / UTM zone 31N;6.05898272797 54.1092219916 7.62469215792 53.0712565282
31VEF;EPSG:32631;WGS 84 / UTM zone 31N;2.9996463491 59.538349128 4.88578373872 58.5384388457
31VEG;EPSG:32631;WGS 84 / UTM zone 31N;2.99963663683 60.4364567676 4.93551326681 59.4361853591
31VEH;EPSG:32631;WGS 84 / UTM zone 31N;2.99962628179 61.334442483 4.98843616982 60.3337804331
31VEJ;EPSG:32631;WGS 84 / UTM zone 31N;2.99961522898 62.2317700636 5.04481357648 61.2306854363
31VEK;EPSG:32631;WGS 84 / UTM zone 31N;2.99960339504 63.1295192136 5.10504719573 62.1279765584
31VFL;EPSG:32631;WGS 84 / UTM zone 31N;5.04568083337 64.0127512301 7.14138301255 62.9810793798
32SMJ;EPSG:32632;WGS 84 / UTM zone 32N;7.83237527247 39.7443952014 9.11233556207 38.7608104753
32SNJ;EPSG:32632;WGS 84 / UTM zone 32N;8.99976654562 39.7502679266 10.2634032192 38.7540360478
32SQF;EPSG:32632;WGS 84 / UTM zone 32N;11.247930543 37.0252843026 12.4365860197 36.0074510115
32SQG;EPSG:32632;WGS 84 / UTM zone 32N;11.2750734607 37.9255905472 12.4765543443 36.9069718127
32SQH;EPSG:32632;WGS 84 / UTM zone 32N;11.3034704031 38.8262817083 12.51836224 37.8068570322
32TLN;EPSG:32632;WGS 84 / UTM zone 32N;6.53321795123 43.3262463354 7.90469075284 42.3588399173
32TLP;EPSG:32632;WGS 84 / UTM zone 32N;6.49592859291 44.2259641543 7.8886830142 43.2593919101
32TLQ;EPSG:32632;WGS 84 / UTM zone 32N;6.45686051701 45.1255135616 7.8719187041 44.1597966333
32TLR;EPSG:32632;WGS 84 / UTM zone 32N;6.41593487961 46.0243533958 7.85436546453 45.0595135996
32TLS;EPSG:32632;WGS 84 / UTM zone 32N;6.37298980762 46.923561008 7.83595551698 45.959622532
32TLT;EPSG:32632;WGS 84 / UTM zone 32N;6.32792675948 47.8225951268 7.81664846692 46.8595830834
32TMK;EPSG:32632;WGS 84 / UTM zone 32N;7.8168273934 40.6447948038 9.11377991453 39.661551227
32TML;EPSG:32632;WGS 84 / UTM zone 32N;7.80055089837 41.5455887676 9.11529156453 40.5626923868
32TMM;EPSG:32632;WGS 84 / UTM zone 32N;7.78351668502 42.4462357017 9.11687310317 41.4636925165
32TMN;EPSG:32632;WGS 84 / UTM zone 32N;7.76569444983 43.3461946848 9.11852722087 42.3640106559
32TMP;EPSG:32632;WGS 84 / UTM zone 32N;7.7470182543 44.246545441 9.12025990026 43.2647271634
32TMQ;EPSG:32632;WGS 84 / UTM zone 32N;7.72745034167 45.1467471874 9.12207449094 44.1653012744
32TMR;EPSG:32632;WGS 84 / UTM zone 32N;7.70695108473 46.0462596085 9.12397449851 45.0651927061
32TMS;EPSG:32632;WGS 84 / UTM zone 32N;7.6854392471 46.9461622206 9.12596726308 45.9654817262
32TMT;EPSG:32632;WGS 84 / UTM zone 32N;7.66286529045 47.8459148268 9.12805716115 46.8656282473
32TNK;EPSG:32632;WGS 84 / UTM zone 32N;8.99976343611 40.6508565153 10.2796420786 39.6545573065
32TNL;EPSG:32632;WGS 84 / UTM zone 32N;8.99976018084 41.5518446696 10.2966373462 40.5554731408
32TNM;EPSG:32632;WGS 84 / UTM zone 32N;8.99975677398 42.4526911987 10.3144181193 41.4562418971
32TNN;EPSG:32632;WGS 84 / UTM zone 32N;8.99975320947 43.3528553919 10.3330146088 42.3563223896
32TNP;EPSG:32632;WGS 84 / UTM zone 32N;8.99974947412 44.2534175806 10.3524940325 43.2567942937
32TNQ;EPSG:32632;WGS 84 / UTM zone 32N;8.99974556036 45.1538372504 10.3728940004 44.1571165569
32TNR;EPSG:32632;WGS 84 / UTM zone 32N;8.99974146026 46.0535743695 10.394253871 45.0567485926
32TNS;EPSG:32632;WGS 84 / UTM zone 32N;8.99973715756 46.9537091787 10.4166561016 45.9567698586
32TNT;EPSG:32632;WGS 84 / UTM zone 32N;8.99973264234 47.853701842 10.4401498244 46.8566398814
32TPM;EPSG:32632;WGS 84 / UTM zone 32N;10.2159970227 42.4462408622 11.5111365469 41.4363363796
32TPN;EPSG:32632;WGS 84 / UTM zone 32N;10.2338121378 43.3462000094 11.5466305723 42.3357822388
32TPP;EPSG:32632;WGS 84 / UTM zone 32N;10.2524808722 44.2465509345 11.5838082796 43.2356009597
32TPQ;EPSG:32632;WGS 84 / UTM zone 32N;10.2720409678 45.1467528551 11.6227412091 44.1352507247
32TPR;EPSG:32632;WGS 84 / UTM zone 32N;10.2925320358 46.0462654558 11.6635042078 45.0341901398
32TPS;EPSG:32632;WGS 84 / UTM zone 32N;10.3140352804 46.9461682535 11.706254333 45.9334965044
32TPT;EPSG:32632;WGS 84 / UTM zone 32N;10.33660022 47.8459210516 11.7510849986 46.8326283188
32TQL;EPSG:32632;WGS 84 / UTM zone 32N;11.3967035859 41.526862291 12.6555550144 40.5048858361
32TQM;EPSG:32632;WGS 84 / UTM zone 32N;11.430710453 42.4269119955 12.7055622985 41.4040347457
32TQN;EPSG:32632;WGS 84 / UTM zone 32N;11.4662891411 43.3262569713 12.7578584453 42.3024516151
32TQP;EPSG:32632;WGS 84 / UTM zone 32N;11.5035710672 44.2259751276 12.8126316595 43.2012113549
32TQQ;EPSG:32632;WGS 84 / UTM zone 32N;11.5426313572 45.1255248825 12.8699867664 44.0997709177
32TQR;EPSG:32632;WGS 84 / UTM zone 32N;11.5835488396 46.0243650752 12.9300333911 44.997587612
32TQS;EPSG:32632;WGS 84 / UTM zone 32N;11.6264853553 46.9235730578 12.9930021666 45.8957352515
32TQT;EPSG:32632;WGS 84 / UTM zone 32N;11.6715394264 47.8226075595 13.0590298651 46.7936706877
32ULA;EPSG:32632;WGS 84 / UTM zone 32N;6.17866751643 50.518100038 7.75278304385 49.5580339519
32ULB;EPSG:32632;WGS 84 / UTM zone 32N;6.12370823171 51.415883589 7.7293008918 50.4568611701
32ULC;EPSG:32632;WGS 84 / UTM zone 32N;6.06579822824 52.3140232377 7.70457846468 51.3560798434
32ULD;EPSG:32632;WGS 84 / UTM zone 32N;6.00476092508 53.2119778261 7.67854406502 52.2551507483
32ULE;EPSG:32632;WGS 84 / UTM zone 32N;5.94040631664 54.1092064476 7.65112077079 53.1535350929
32ULU;EPSG:32632;WGS 84 / UTM zone 32N;6.28064150478 48.720914869 7.79640170224 47.7588553721
32ULV;EPSG:32632;WGS 84 / UTM zone 32N;6.230932063 49.6195968745 7.7751310378 48.6585189159
32UMA;EPSG:32632;WGS 84 / UTM zone 32N;7.58808613664 50.5437323314 9.13497050262 49.5646762974
32UMB;EPSG:32632;WGS 84 / UTM zone 32N;7.5605478501 51.4423452524 9.13751249476 50.4637171673
32UMC;EPSG:32632;WGS 84 / UTM zone 32N;7.5315289026 52.3413478024 9.14018879864 51.3631578426
32UMD;EPSG:32632;WGS 84 / UTM zone 32N;7.50094041211 53.2402008146 9.14300718474 52.2624595782
32UME;EPSG:32632;WGS 84 / UTM zone 32N;7.46868670473 54.1383655333 9.14597599051 53.1610840978
32UMF;EPSG:32632;WGS 84 / UTM zone 32N;7.43460163902 55.0369205416 9.14910996369 54.0601113886
32UMG;EPSG:32632;WGS 84 / UTM zone 32N;7.39856308566 55.9353270609 9.15241971102 54.9590033585
32UMU;EPSG:32632;WGS 84 / UTM zone 32N;7.63917680225 48.744977688 9.13024880984 47.765092664
32UMV;EPSG:32632;WGS 84 / UTM zone 32N;7.61427236819 49.644430073 9.13255132712 48.6649551514
32UNA;EPSG:32632;WGS 84 / UTM zone 32N;8.99971768449 50.5522921101 10.5178631275 49.5548000568
32UNB;EPSG:32632;WGS 84 / UTM zone 32N;8.99971217585 51.4511822053 10.5464364415 50.4535232784
32UNC;EPSG:32632;WGS 84 / UTM zone 32N;8.99970637088 52.3504731569 10.5765186642 51.3526338928
32UND;EPSG:32632;WGS 84 / UTM zone 32N;8.99970025178 53.2496264673 10.6081969884 52.2515924439
32UNE;EPSG:32632;WGS 84 / UTM zone 32N;8.99969379936 54.1481041035 10.6415649562 53.1498598893
32UNF;EPSG:32632;WGS 84 / UTM zone 32N;8.99968698038 55.0469860315 10.6767881281 54.0485147059
32UNG;EPSG:32632;WGS 84 / UTM zone 32N;8.99967977034 55.9457344023 10.7139854846 54.9470178194
32UNU;EPSG:32632;WGS 84 / UTM zone 32N;8.99972790411 48.753013004 10.4647868669 47.7558186453
32UNV;EPSG:32632;WGS 84 / UTM zone 32N;8.99972292255 49.652722814 10.4906696405 48.6553853483
32UPA;EPSG:32632;WGS 84 / UTM zone 32N;10.411349506 50.5437391738 11.8993596884 49.528418294
32UPB;EPSG:32632;WGS 84 / UTM zone 32N;10.4388767944 51.4423523164 11.9538697131 50.4262936601
32UPC;EPSG:32632;WGS 84 / UTM zone 32N;10.4678841529 52.3413550968 12.0112541226 51.3245233543
32UPD;EPSG:32632;WGS 84 / UTM zone 32N;10.4984604283 53.240208349 12.071678487 52.2225660331
32UPE;EPSG:32632;WGS 84 / UTM zone 32N;10.5307012564 54.1383733178 12.1353203692 53.1198806214
32UPF;EPSG:32632;WGS 84 / UTM zone 32N;10.5647727123 55.0369285873 12.2024945362 54.0175415791
32UPG;EPSG:32632;WGS 84 / UTM zone 32N;10.6007968768 55.9353353799 12.2734267288 54.9150072268
32UPU;EPSG:32632;WGS 84 / UTM zone 32N;10.3602792463 48.7449841112 11.7980947153 47.7310444773
32UPV;EPSG:32632;WGS 84 / UTM zone 32N;10.3851737332 49.644436702 11.8474784519 48.6298215752
32UQA;EPSG:32632;WGS 84 / UTM zone 32N;11.820768945 50.518113703 13.2773703818 49.4856202918
32UQB;EPSG:32632;WGS 84 / UTM zone 32N;11.8757172886 51.4158976959 13.3576218984 50.3821222504
32UQC;EPSG:32632;WGS 84 / UTM zone 32N;11.9336157658 52.3140378043 13.4420951846 51.2789251823
32UQD;EPSG:32632;WGS 84 / UTM zone 32N;11.9946409228 53.2119928714 13.5310321708 52.1754847187
32UQE;EPSG:32632;WGS 84 / UTM zone 32N;12.058982728 54.1092219916 13.6246921579 53.0712565282
32UQU;EPSG:32632;WGS 84 / UTM zone 32N;11.7188152628 48.7209276977 13.1282606561 47.6908510653
32UQV;EPSG:32632;WGS 84 / UTM zone 32N;11.768514805 49.6196101137 13.2009806187 48.5883487806
32VKK;EPSG:32632;WGS 84 / UTM zone 32N;3.84374685998 58.537127821 5.81534997262 57.6143329833
32VKL;EPSG:32632;WGS 84 / UTM zone 32N;3.70803753442 59.4311055586 5.73446925948 58.5107479509
32VKM;EPSG:32632;WGS 84 / UTM zone 32N;3.56356413717 60.3252941128 5.64848399736 59.4075003637
32VKN;EPSG:32632;WGS 84 / UTM zone 32N;3.40960576309 61.2191400707 5.55698826791 60.3040474259
32VKP;EPSG:32632;WGS 84 / UTM zone 32N;3.24536237666 62.112088547 5.45953311181 61.1998461159
32VKQ;EPSG:32632;WGS 84 / UTM zone 32N;3.06961669187 63.0051898086 5.35542713169 62.0959655775
32VLK;EPSG:32632;WGS 84 / UTM zone 32N;5.5582651071 58.5945886921 7.4888439627 57.6454226841
32VLL;EPSG:32632;WGS 84 / UTM zone 32N;5.46739795944 59.4906255995 7.45040137224 58.5429352468
32VLM;EPSG:32632;WGS 84 / UTM zone 32N;5.37063835896 60.3869859956 7.40952732676 59.4408433369
32VLN;EPSG:32632;WGS 84 / UTM zone 32N;5.2674979761 61.2831257044 7.36602770443 60.338608768
32VLP;EPSG:32632;WGS 84 / UTM zone 32N;5.15743429027 62.1785001064 7.31968767918 61.2356936263
32VLQ;EPSG:32632;WGS 84 / UTM zone 32N;5.03962362073 63.0741756779 7.27017682915 62.1331752511
32VMH;EPSG:32632;WGS 84 / UTM zone 32N;7.36043831334 56.8330466797 9.15591671985 55.8572223708
32VMJ;EPSG:32632;WGS 84 / UTM zone 32N;7.32000793141 57.731157476 9.15962030629 56.7558483188
32VMK;EPSG:32632;WGS 84 / UTM zone 32N;7.27710055224 58.6291209127 9.1635452394 57.6543437429
32VML;EPSG:32632;WGS 84 / UTM zone 32N;7.23152791949 59.5263987526 9.1677076792 58.5521716217
32VMM;EPSG:32632;WGS 84 / UTM zone 32N;7.18299268871 60.4240683775 9.172133553 59.4504117549
32VMN;EPSG:32632;WGS 84 / UTM zone 32N;7.13124823458 61.3215912619 9.17684391677 60.3485272891
32VMP;EPSG:32632;WGS 84 / UTM zone 32N;7.07602038373 62.2184290742 9.18186207599 61.2459817878
32VMQ;EPSG:32632;WGS 84 / UTM zone 32N;7.01689340753 63.1156581868 9.18722386389 62.1438549576
32VMR;EPSG:32632;WGS 84 / UTM zone 32N;6.9535015233 64.0127397098 9.19296016194 63.0416105185
32VNH;EPSG:32632;WGS 84 / UTM zone 32N;8.99967214264 56.8438118172 10.7532858642 55.8448305262
32VNJ;EPSG:32632;WGS 84 / UTM zone 32N;8.99966405334 57.7422981523 10.7949060359 56.743030775
32VNK;EPSG:32632;WGS 84 / UTM zone 32N;8.99965546808 58.6406561858 10.839011605 57.6410797263
32VNL;EPSG:32632;WGS 84 / UTM zone 32N;8.9996463491 59.538349128 10.8857837387 58.5384388457
32VNM;EPSG:32632;WGS 84 / UTM zone 32N;8.99963663683 60.4364567676 10.9355132668 59.4361853591
32VNN;EPSG:32632;WGS 84 / UTM zone 32N;8.99962628179 61.334442483 10.9884361698 60.3337804331
32VNP;EPSG:32632;WGS 84 / UTM zone 32N;8.99961522898 62.2317700636 11.0448135765 61.2306854363
32VNQ;EPSG:32632;WGS 84 / UTM zone 32N;8.99960339504 63.1295192136 11.1050471957 62.1279765584
32VNR;EPSG:32632;WGS 84 / UTM zone 32N;8.99959070656 64.0271538804 11.1694828965 63.0251146023
32VPH;EPSG:32632;WGS 84 / UTM zone 32N;10.6389064284 56.8330552845 12.3483612864 55.8117360321
32VPJ;EPSG:32632;WGS 84 / UTM zone 32N;10.6793206705 57.7311663809 12.4277099476 56.7088007768
32VPK;EPSG:32632;WGS 84 / UTM zone 32N;10.7222109224 58.6291301329 12.5117865799 57.6056589659
32VPL;EPSG:32632;WGS 84 / UTM zone 32N;10.7677653657 59.5264083045 12.6009343676 58.5017680576
32VPM;EPSG:32632;WGS 84 / UTM zone 32N;10.8162812265 60.4240782794 12.6957050582 59.3981984481
32VPN;EPSG:32632;WGS 84 / UTM zone 32N;10.8680050322 61.3216015335 12.7965452938 60.2944060652
32VPP;EPSG:32632;WGS 84 / UTM zone 32N;10.9232108473 62.2184397371 12.9039489984 61.1898464738
32VPQ;EPSG:32632;WGS 84 / UTM zone 32N;10.9823142352 63.1156692653 13.0186770796 62.0855865457
32VPR;EPSG:32632;WGS 84 / UTM zone 32N;11.0456808334 64.0127512301 13.1413830126 62.9810793798
32WMS;EPSG:32632;WGS 84 / UTM zone 32N;6.88543240299 64.909134773 9.19910560466 63.9387125823
32WNS;EPSG:32632;WGS 84 / UTM zone 32N;8.99957708078 64.9241383963 11.2385084624 63.921560405
32WNT;EPSG:32632;WGS 84 / UTM zone 32N;8.99956239658 65.8215523859 11.3126985067 64.8183885899
32WPA;EPSG:32632;WGS 84 / UTM zone 32N;11.4449048114 68.4948252148 13.907346271 67.4533122043
32WPS;EPSG:32632;WGS 84 / UTM zone 32N;11.1137228064 64.9091467642 13.2727988668 63.8757771702
32WPT;EPSG:32632;WGS 84 / UTM zone 32N;11.1870434173 65.8059306948 13.4140107909 64.7707413511
32WPU;EPSG:32632;WGS 84 / UTM zone 32N;11.2662053678 66.7025631234 13.5660075765 65.6654200337
32WPV;EPSG:32632;WGS 84 / UTM zone 32N;11.3518534902 67.5985038644 13.7299138437 66.5592594499
33STA;EPSG:32633;WGS 84 / UTM zone 33N;11.6286817908 36.9986680798 12.8885687671 36.0381279927
33STB;EPSG:32633;WGS 84 / UTM zone 33N;11.5880275213 37.8980997874 12.8639749542 36.9386673111
33STC;EPSG:32633;WGS 84 / UTM zone 33N;11.5454970359 38.7978946473 12.8382478049 37.8395954939
33STV;EPSG:32633;WGS 84 / UTM zone 33N;11.6675934124 36.0985230304 12.9121087583 35.1368985412
33SUB;EPSG:32633;WGS 84 / UTM zone 33N;12.7244717638 37.9255817499 13.9868748567 36.9535591425
33SUC;EPSG:32633;WGS 84 / UTM zone 33N;12.6960691572 38.826272624 13.9746634409 37.8549776624
33SUV;EPSG:32633;WGS 84 / UTM zone 33N;12.7776035335 36.1242760113 14.0097207644 35.1508430708
